ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.7853,0.5267,9.6726,0.5935,0.805,9.7555,0.5302,-0.7125,0.7344,0.0,-0.0128,-0.4344,570.0,3.31,-3.12,-39.44,262.04,-4.58,-3.58,5.0,40.19,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,131513,2017-11-09 18:55:37:970
0.9002,0.0,10.2951,0.4964,0.7678,9.7639,0.3046,-0.7586,0.49,0.0,-0.017,-0.3758,555.0,4.19,-3.56,-39.56,261.73,-4.49,-2.91,5.0,39.789,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,132013,2017-11-09 18:55:38:470
0.8428,0.2011,9.6055,0.4319,0.8131,9.7633,0.2269,-0.4937,-0.1169,0.0234,0.0117,-0.3535,525.0,3.69,-1.5,-39.56,282.78,-4.78,-2.61,5.0,51.022,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,132513,2017-11-09 18:55:38:970
1.063,0.3831,10.161,0.3963,0.7167,9.7723,0.3958,-0.5244,-0.5373,-0.0468,-0.0085,-0.3109,483.0,4.0,-0.19,-40.0,298.62,-4.33,-2.17,5.0,47.44,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,133014,2017-11-09 18:55:39:471
0.68,0.1724,10.3238,0.3256,0.6449,9.7799,0.1818,-0.2233,0.0245,-0.0032,-0.0522,-0.4003,465.0,4.56,0.38,-39.56,300.11,-3.84,-1.89,5.0,47.56,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,133514,2017-11-09 18:55:39:971
0.3448,0.4693,9.5098,0.2934,0.6089,9.7833,0.2637,-0.6273,0.3722,-0.0713,-0.0426,-0.3961,411.0,3.56,1.81,-39.87,310.71,-3.56,-1.72,5.0,40.415,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,134013,2017-11-09 18:55:40:470
0.814,0.1341,9.9311,0.3831,0.4847,9.7871,0.3969,-0.4347,0.1536,-0.0884,-0.0767,-0.346,375.0,2.13,3.06,-40.81,318.56,-2.88,-2.19,5.0,45.354,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,134513,2017-11-09 18:55:40:970
0.9864,0.2107,9.663,0.4789,0.3675,9.788,0.5013,-0.1691,-0.1803,-0.0117,0.0075,-0.3545,405.0,0.25,3.06,-40.62,332.47,-2.33,-2.77,5.0,43.48,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,135014,2017-11-09 18:55:41:471
0.6704,0.565,9.5768,0.56,0.2924,9.7862,0.2509,-0.1665,0.1057,-0.0277,0.0075,-0.3087,351.0,-1.69,4.75,-39.87,357.95,-1.72,-3.13,5.0,40.546,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,135514,2017-11-09 18:55:41:971
0.3543,-0.2394,10.7164,0.5718,0.3436,9.7839,-0.3787,-0.1591,-0.4312,-0.0554,-0.0234,-0.2172,465.0,-3.37,5.19,-40.94,5.35,-2.01,-3.34,5.0,39.828,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,136014,2017-11-09 18:55:42:471
0.4884,-0.0479,9.8545,0.5921,0.2969,9.7842,0.0457,0.5261,-0.8428,0.0926,0.016,0.3237,495.0,-2.0,5.06,-41.69,354.43,-1.6,-3.49,5.0,40.653,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,136514,2017-11-09 18:55:42:971
0.747,-0.0479,9.2991,0.5307,0.3065,9.7874,0.2135,-0.3577,-0.5425,-0.0234,0.1139,0.3726,510.0,0.75,6.88,-42.87,338.05,-1.83,-3.16,5.0,41.79,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,137014,2017-11-09 18:55:43:471
0.4022,0.4788,10.0269,0.4959,0.3474,9.7879,0.5564,-0.2696,0.3397,-0.0277,0.0202,0.0256,537.0,0.63,6.06,-42.94,330.91,-2.0,-2.85,5.0,42.817,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,137514,2017-11-09 18:55:43:971
0.7853,0.2203,10.1227,0.5401,0.3377,9.7859,0.2415,-0.1237,0.2825,0.0362,0.0149,-0.0362,525.0,0.69,6.75,-43.75,338.08,-1.97,-3.16,5.0,42.081,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,138014,2017-11-09 18:55:44:471
0.5076,0.2873,9.6438,0.5131,0.3535,9.7868,-0.0933,0.2404,-0.2674,0.0128,0.016,0.0266,549.0,1.88,7.63,-45.25,337.62,-2.1,-3.04,5.0,41.276,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,138513,2017-11-09 18:55:44:970
0.996,0.3639,10.3142,0.5395,0.3448,9.7857,0.2819,0.3445,-0.8154,-0.0128,0.0192,-0.0596,519.0,2.06,8.19,-45.87,334.76,-2.01,-3.16,5.0,48.763,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,139014,2017-11-09 18:55:45:471
0.0,0.68,9.4044,0.4703,0.3641,9.7885,0.109,-0.1392,0.3193,0.0394,-0.0287,0.0724,486.0,2.31,8.75,-47.62,337.54,-1.99,-2.87,5.0,45.176,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,139514,2017-11-09 18:55:45:971
1.0822,0.2107,10.0844,0.552,0.3516,9.7847,0.333,0.0702,-0.1868,-0.033,-0.0106,-0.0117,483.0,1.69,9.25,-49.62,340.95,-2.02,-3.16,5.0,42.382,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,140014,2017-11-09 18:55:46:471
0.4214,0.1532,9.7396,0.6087,0.3195,9.7825,-0.1443,-0.3084,0.4126,-0.0458,0.0096,-0.0213,492.0,1.13,9.13,-50.12,338.87,-1.87,-3.56,5.0,41.841,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,140514,2017-11-09 18:55:46:971
0.5555,0.68,9.1554,0.5792,0.3219,9.7842,-0.2928,0.2179,-0.1178,-0.0287,0.0234,0.082,507.0,1.81,8.0,-51.75,334.44,-1.92,-3.46,5.0,40.697,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,141014,2017-11-09 18:55:47:471
0.5267,0.4118,10.1035,0.568,0.3169,9.785,0.0957,0.3285,-0.0107,-0.0085,0.0479,0.0021,507.0,2.0,7.56,-52.31,332.61,-1.85,-3.32,5.0,41.941,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,141514,2017-11-09 18:55:47:971
0.747,0.0192,9.5385,0.5143,0.337,9.7873,0.0909,-0.3093,0.6243,0.0415,0.0053,0.0394,504.0,2.0,6.44,-54.19,328.38,-1.97,-3.01,5.0,42.669,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,142014,2017-11-09 18:55:48:471
0.6991,0.5363,9.9982,0.5087,0.4083,9.7849,0.2081,-0.0467,0.2735,-0.0202,0.0181,-0.0245,498.0,2.19,6.31,-55.25,329.41,-2.29,-2.96,5.0,42.097,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,142514,2017-11-09 18:55:48:971
0.6991,0.5842,9.7971,0.4879,0.4127,9.7858,0.2344,0.0726,-0.2167,-0.0341,0.0128,-0.0607,483.0,1.94,4.19,-55.94,322.98,-2.41,-2.85,5.0,41.05,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,143014,2017-11-09 18:55:49:471
1.0918,0.3065,9.2608,0.4552,0.4307,9.7866,0.2511,0.0311,-0.6107,-0.0234,0.0106,-0.0117,477.0,1.81,3.88,-56.19,325.29,-2.52,-2.53,5.0,41.131,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,143514,2017-11-09 18:55:49:971
0.8428,0.0479,10.3717,0.4206,0.4563,9.7869,0.6869,-0.3064,-0.1208,-0.0298,0.0298,0.1107,471.0,2.75,1.38,-56.56,303.78,-2.67,-2.46,5.0,42.103,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,144014,2017-11-09 18:55:50:471
0.6033,0.1724,10.5058,0.3804,0.5311,9.7848,0.4187,-0.1334,-0.03,0.0447,-0.0117,0.0096,465.0,2.88,0.38,-56.25,299.47,-3.03,-2.27,5.0,44.106,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,144514,2017-11-09 18:55:50:971
0.8428,0.3448,10.1993,0.3776,0.5735,9.7825,-0.1345,-0.2628,0.1192,0.0245,-0.0064,-0.0405,450.0,1.69,-0.19,-55.06,308.37,-3.41,-2.22,5.0,42.63,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,145014,2017-11-09 18:55:51:471
1.0056,0.2682,9.7875,0.3621,0.5717,9.7832,0.6432,-0.1908,-0.195,0.0075,-0.0085,-0.0639,432.0,2.38,-0.06,-54.19,308.17,-3.34,-2.12,5.0,41.353,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,145513,2017-11-09 18:55:51:970
0.7757,-0.0383,10.7164,0.334,0.5969,9.7827,0.5979,-0.3417,0.1979,0.0277,0.0202,0.0341,354.0,2.75,-0.75,-53.81,295.77,-3.54,-1.94,5.0,41.305,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,146013,2017-11-09 18:55:52:470
0.3926,0.1628,10.0461,0.3162,0.6492,9.78,0.2802,-0.4271,0.0139,0.0032,0.0106,0.0234,345.0,3.75,-1.94,-52.81,285.32,-3.85,-1.79,5.0,43.595,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,146513,2017-11-09 18:55:52:970
0.7374,0.5746,9.2703,0.3055,0.7288,9.7747,0.6441,-0.4483,-0.0298,-0.0085,0.0106,-0.1448,321.0,4.31,-1.62,-52.87,298.05,-4.29,-1.68,5.0,43.105,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,147013,2017-11-09 18:55:53:470
0.6608,0.5459,9.912,0.2826,0.7445,9.7742,0.3728,-0.1307,-0.0979,0.0319,-0.0096,0.0064,309.0,4.13,-1.19,-52.12,296.73,-4.2,-1.72,5.0,42.554,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,147514,2017-11-09 18:55:53:971
0.9098,0.8332,9.098,0.2993,0.746,9.7736,0.1991,-0.0243,-0.264,0.0277,0.016,0.0,282.0,4.06,-1.12,-51.31,297.32,-4.36,-1.75,5.0,42.53,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,148014,2017-11-09 18:55:54:471
0.3639,0.3256,9.9503,0.3121,0.7744,9.771,0.1961,-0.298,-0.2222,-0.0138,0.0149,-0.0064,291.0,5.38,-1.12,-51.5,294.47,-4.53,-1.83,5.0,40.193,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,148514,2017-11-09 18:55:54:971
0.4597,0.3256,10.0652,0.2793,0.761,9.773,0.1408,-0.363,-0.4301,0.0373,0.0309,-0.0021,294.0,5.63,-0.5,-50.94,290.93,-4.36,-1.68,5.0,41.611,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,149014,2017-11-09 18:55:55:471
0.5746,0.6129,9.7109,0.2951,0.7011,9.7771,0.0741,-0.6617,0.6937,0.0138,0.0138,-0.0138,300.0,5.31,-0.37,-50.44,298.56,-4.09,-1.76,5.0,51.742,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,149514,2017-11-09 18:55:55:971
0.2969,0.3352,9.7396,0.3413,0.6937,9.7761,-0.3775,0.2174,-0.7372,0.016,0.0394,-0.0735,303.0,5.0,1.0,-50.06,293.02,-3.87,-2.18,5.0,49.919,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,150014,2017-11-09 18:55:56:471
0.1628,0.3256,9.8833,0.4012,0.5904,9.7806,-0.2653,-0.2202,0.0436,0.0043,0.0149,0.0671,303.0,5.88,1.0,-50.06,296.74,-3.55,-2.4,5.0,41.33,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,150514,2017-11-09 18:55:56:971
0.1053,0.4788,9.6247,0.4146,0.5433,9.7828,0.3382,-0.3893,0.472,-0.0181,0.0287,0.0266,297.0,6.38,1.88,-49.19,300.51,-3.21,-2.36,5.0,42.196,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,151013,2017-11-09 18:55:57:470
-0.0096,0.2203,9.9695,0.369,0.5416,9.7847,-0.4789,-0.2895,0.372,-0.0298,0.0351,-0.0298,294.0,7.63,2.31,-51.44,299.7,-3.06,-2.25,5.0,42.344,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,151513,2017-11-09 18:55:57:970
0.2682,0.1915,10.4196,0.4141,0.5035,9.7849,-0.2773,-0.1555,0.1163,-0.0543,-0.049,-0.0351,294.0,7.13,3.25,-50.75,301.53,-2.97,-2.44,5.0,42.777,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,152014,2017-11-09 18:55:58:471
0.7183,0.2203,10.0365,0.4736,0.5047,9.7821,0.2803,-0.0722,-0.5077,0.0426,-0.0011,-0.0735,294.0,7.81,3.0,-52.0,297.75,-2.81,-2.76,5.0,42.291,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,152514,2017-11-09 18:55:58:971
0.4022,0.6512,9.4906,0.5015,0.4616,9.7829,0.3695,-0.2116,0.8544,0.0479,-0.0106,0.0128,297.0,6.81,2.38,-51.75,293.88,-2.57,-3.03,5.0,45.586,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,153013,2017-11-09 18:55:59:470
0.6608,0.5267,9.7588,0.4671,0.4054,9.7871,-0.4132,-0.0066,-0.2467,0.0447,0.0064,0.0298,294.0,7.88,3.75,-53.19,300.69,-2.51,-2.84,5.0,51.594,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,153513,2017-11-09 18:55:59:970
-0.067,0.431,9.9407,0.4447,0.4489,9.7862,-0.4363,-0.267,0.5163,-0.0351,0.0256,-0.0617,294.0,8.44,3.44,-53.69,297.89,-2.65,-2.44,5.0,51.136,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,154014,2017-11-09 18:56:00:471
0.814,0.5555,9.1842,0.4443,0.4681,9.7853,-0.4466,-0.1764,0.3909,-0.066,-0.0128,0.0745,294.0,8.81,2.88,-54.75,295.99,-2.74,-2.6,5.0,45.249,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,154514,2017-11-09 18:56:00:971
0.3543,0.4405,9.7396,0.4903,0.5107,9.781,0.069,-0.0781,0.0708,0.0266,-0.0096,-0.0096,294.0,9.88,2.31,-55.87,292.33,-2.95,-2.81,5.0,41.98,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,155014,2017-11-09 18:56:01:471
0.3831,0.565,9.414,0.521,0.4673,9.7816,-0.4978,-0.1718,0.5913,0.0373,0.0564,-0.017,285.0,9.06,0.94,-56.31,286.92,-2.73,-3.05,5.0,41.747,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,155514,2017-11-09 18:56:01:971
0.6608,0.1532,9.5002,0.5036,0.5113,9.7803,0.3566,-0.1413,0.1312,0.0085,-0.0043,-0.0394,279.0,9.25,-0.31,-56.87,284.13,-3.03,-2.87,5.0,41.862,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,156014,2017-11-09 18:56:02:471
0.2203,0.6129,9.8737,0.4734,0.6096,9.7762,-0.1228,-0.0343,0.2236,-0.0075,0.0181,0.0415,276.0,10.13,-2.37,-58.56,277.18,-3.55,-2.78,5.0,43.161,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,156514,2017-11-09 18:56:02:971
0.6608,0.4788,9.6917,0.5189,0.6894,9.7686,0.253,-0.4675,0.2313,-0.0181,-0.0138,-0.0213,267.0,9.88,-5.5,-58.87,264.29,-3.78,-3.01,5.0,43.749,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,157014,2017-11-09 18:56:03:471
0.7661,0.3831,9.5002,0.5446,0.8359,9.7557,0.1734,-0.4554,-0.7346,0.0543,0.0213,-0.0681,258.0,10.25,-6.56,-58.25,261.03,-4.89,-3.2,5.0,43.447,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,157514,2017-11-09 18:56:03:971
0.3543,0.1915,10.2472,0.6102,0.9406,9.7423,0.3253,-0.4617,-0.4797,0.0181,0.0362,0.0916,243.0,9.0,-7.69,-57.75,259.3,-5.5,-3.65,5.0,43.684,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,158014,2017-11-09 18:56:04:471
0.4693,0.3352,9.2799,0.6315,1.0521,9.7295,-0.2432,-0.6449,-0.3837,-0.0511,-0.0277,-0.0575,198.0,9.38,-11.75,-56.44,244.62,-6.14,-3.79,5.0,42.78,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,158513,2017-11-09 18:56:04:970
0.7278,0.5171,9.596,0.6184,1.1409,9.7203,0.1041,-0.6556,-0.1789,0.0309,0.0202,-0.3077,171.0,10.31,-12.0,-54.69,252.83,-6.82,-3.69,5.0,40.912,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,159013,2017-11-09 18:56:05:470
0.7757,-0.2011,10.0556,0.5973,1.2472,9.7086,-0.0949,-1.3221,-0.0553,-0.0341,-0.0064,-0.2747,138.0,11.81,-12.0,-53.19,251.76,-7.56,-3.56,5.0,41.837,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,159514,2017-11-09 18:56:05:971
0.6416,0.3831,9.9216,0.5357,1.3109,9.7038,-0.1064,-0.9473,-0.4922,-0.0287,-0.0298,-0.2523,120.0,12.88,-11.19,-51.87,256.86,-7.91,-3.16,5.0,41.283,55.753143,48.743607,212.6,191.0336761,,23.491,,0 / 23,160014,2017-11-09 18:56:06:471
